XCoord,YCoord,FID,CB2010,BOROCODE,BORONAME,CT2010,BCTCB2010,SHAPE_LENG,SHAPE_AREA,GEOID
-73.89329423,40.81499143,37585,1015,2,Bronx,009300,20093001015,1139.032270,78775.199246,360050093001015
-73.89595987,40.81505437,37586,1009,2,Bronx,009300,20093001009,1533.533225,81113.751760,360050093001009
-73.89573547,40.81493586,37587,1010,2,Bronx,009300,20093001010,1329.088344,15545.566909,360050093001010
-73.89722958,40.81358275,37588,1022,2,Bronx,009300,20093001022,1293.923582,15283.383123,360050093001022
-73.89743216,40.81370874,37589,1023,2,Bronx,009300,20093001023,1525.549853,75183.573543,360050093001023
-73.90064998,40.81137739,37590,1024,2,Bronx,009300,20093001024,3929.079500,230527.817441,360050093001024
-73.90046038,40.81122993,37591,1025,2,Bronx,009300,20093001025,3860.477497,47218.871096,360050093001025
-73.90460004,40.80856053,37592,4000,2,Bronx,001900,20019004000,2681.667883,149735.879019,360050019004000
-73.90590214,40.80754766,37593,4001,2,Bronx,001900,20019004001,4241.371028,51030.962603,360050019004001
-73.90756201,40.80675280,37594,4015,2,Bronx,001900,20019004015,1982.457759,68961.476016,360050019004015
-73.91186538,40.80486416,37595,3000,2,Bronx,001900,20019003000,3570.198430,143759.271855,360050019003000
-73.91064100,40.80514790,37596,3002,2,Bronx,001900,20019003002,2137.609893,99361.181091,360050019003002
-74.19592823,40.59755067,37597,1083,5,Staten Island,029102,50291021083,3500.298741,474029.537926,360850291021083
-74.12921586,40.62812921,37598,2001,5,Staten Island,014100,50141002001,4640.269714,404541.015601,360850141002001
-74.13074082,40.62536268,37599,1004,5,Staten Island,015100,50151001004,2319.056075,324920.486290,360850151001004
-74.13013121,40.62884444,37600,2002,5,Staten Island,014100,50141002002,4153.548686,345864.296465,360850141002002
-74.13016089,40.62742313,37601,2003,5,Staten Island,014100,50141002003,2006.926071,119467.412958,360850141002003
-74.22592501,40.50516847,37602,1000,5,Staten Island,024402,50244021000,10610.745520,3847542.282260,360850244021000
-74.23072250,40.50441491,37603,1003,5,Staten Island,024402,50244021003,9055.511557,1727034.541970,360850244021003
-74.20944647,40.53307748,37604,2018,5,Staten Island,020803,50208032018,5650.561404,1887952.104520,360850208032018
-74.21069922,40.53572636,37605,2016,5,Staten Island,020803,50208032016,1629.865297,140836.939518,360850208032016
-74.21025840,40.53720687,37606,2009,5,Staten Island,020803,50208032009,2333.730683,235414.354795,360850208032009
-74.21012187,40.53649995,37607,2013,5,Staten Island,020803,50208032013,2395.851154,245045.448331,360850208032013
-74.21041801,40.53791843,37608,2010,5,Staten Island,020803,50208032010,2271.705104,231716.929905,360850208032010
-73.92490462,40.84833244,37609,1001,2,Bronx,020501,20205011001,3822.070750,251085.328415,360050205011001
-73.97039097,40.57866367,37610,2000,3,Brooklyn,035602,30356022000,4007.992258,539026.579250,360470356022000
-73.96875461,40.57838176,37611,3000,3,Brooklyn,035602,30356023000,3606.231696,542766.970755,360470356023000
-74.23983131,40.53082413,37612,1012,5,Staten Island,022600,50226001012,3706.316407,294899.495724,360850226001012
-74.24077085,40.52875770,37613,1013,5,Staten Island,022600,50226001013,1339.490204,104387.737038,360850226001013
-74.24137201,40.53719941,37614,1011,5,Staten Island,022600,50226001011,18009.524608,6051177.313400,360850226001011
-74.24130402,40.52662910,37615,1020,5,Staten Island,022600,50226001020,4679.581590,1261710.667490,360850226001020
-73.88118509,40.87719872,37616,7001,2,Bronx,041900,20419007001,1859.327275,181881.675192,360050419007001
-73.88316586,40.87815390,37617,4001,2,Bronx,041900,20419004001,3767.439060,527069.627862,360050419004001
-73.80292891,40.85667468,37618,1001,2,Bronx,050400,20504001001,23301.914220,8035207.391620,360050504001001
-74.01033938,40.70194393,37619,1024,1,Manhattan,000900,10009001024,3937.850019,75420.455417,360610009001024
-73.92013941,40.70750851,37620,1005,3,Brooklyn,044700,30447001005,1510.966045,129035.812405,360470447001005
-73.91939772,40.70706987,37621,3000,3,Brooklyn,044500,30445003000,1510.946859,128969.355462,360470445003000
-73.91706976,40.70818573,37622,3002,4,Queens,053900,40539003002,3440.040525,733183.157648,360810539003002
-73.91901738,40.70860797,37623,3004,4,Queens,053900,40539003004,1558.892069,134876.072284,360810539003004
-73.82297113,40.58665696,37624,1005,4,Queens,094201,40942011005,4249.843776,566851.302868,360810942011005
-73.83967126,40.83291859,37625,1002,2,Bronx,019400,20194001002,11655.068187,1624279.130580,360050194001002
-73.84124535,40.82892601,37626,1033,2,Bronx,019400,20194001033,1445.164331,63811.352401,360050194001033
-73.97726203,40.73583050,37627,1005,1,Manhattan,006000,10060001005,1750.676628,138484.112241,360610060001005
-73.97723076,40.73522802,37628,1007,1,Manhattan,006000,10060001007,806.374895,39451.825586,360610060001007
-73.74445352,40.76465926,37629,3000,4,Queens,150701,41507013000,1743.796507,176051.748203,360811507013000
-74.01351811,40.71705021,37630,2002,1,Manhattan,031703,10317032002,1231.073551,90904.898385,360610317032002
-74.01384164,40.71635900,37631,2003,1,Manhattan,031703,10317032003,1454.308965,120250.949972,360610317032003
-74.01426585,40.71576440,37632,2009,1,Manhattan,031703,10317032009,1546.102558,122244.923106,360610317032009
-73.86753293,40.90262617,37633,1001,2,Bronx,045102,20451021001,1095.259929,51705.686770,360050451021001
-73.86875158,40.90120389,37634,1002,2,Bronx,044902,20449021002,1606.999052,116755.446237,360050449021002
-73.86671684,40.90146707,37635,1002,2,Bronx,045102,20451021002,1821.634707,166012.969764,360050451021002
-73.86812378,40.90239563,37636,1000,2,Bronx,044902,20449021000,148.677443,951.230107,360050449021000
-73.86693100,40.90211641,37637,1000,2,Bronx,045102,20451021000,1770.397407,149186.382049,360050451021000
-73.86836108,40.90189387,37638,1001,2,Bronx,044902,20449021001,921.624773,40317.124950,360050449021001
-73.87134583,40.90125149,37639,1002,2,Bronx,043500,20435001002,4209.747187,875140.184486,360050435001002
-73.97278758,40.79929933,37640,1001,1,Manhattan,018700,10187001001,1385.990674,92078.780647,360610187001001
-73.97233763,40.80158234,37641,1001,1,Manhattan,019100,10191001001,3419.781612,725830.380394,360610191001001
-73.97419597,40.79910554,37642,1002,1,Manhattan,018700,10187001002,3118.121236,463956.266624,360610187001002
-73.97176871,40.80029084,37643,1005,1,Manhattan,019100,10191001005,1338.673208,59426.274569,360610191001005
-73.86498735,40.82231156,37644,2000,2,Bronx,004200,20042002000,3513.197113,780487.180035,360050042002000
-73.86665658,40.82403680,37645,1000,2,Bronx,004200,20042001000,2133.495490,264568.635582,360050042001000
-73.86483243,40.82426774,37646,7000,2,Bronx,004200,20042007000,2716.943583,381708.405791,360050042007000
-73.93019840,40.76311835,37647,2000,4,Queens,005300,40053002000,1725.038321,144731.812648,360810053002000
-73.92940164,40.76180978,37648,2001,4,Queens,005300,40053002001,1970.757488,190542.166815,360810053002001
-73.93002439,40.76221467,37649,3006,4,Queens,004500,40045003006,948.356475,53739.904160,360810045003006
-73.76947680,40.73463236,37650,1011,4,Queens,128300,41283001011,6128.587285,2304081.775330,360811283001011
-73.76620793,40.73500535,37651,1014,4,Queens,128300,41283001014,4786.709370,691923.847312,360811283001014
-73.88247664,40.83370381,37652,1001,2,Bronx,015700,20157001001,3309.423574,394098.254266,360050157001001
-73.88384019,40.83284648,37653,1007,2,Bronx,015700,20157001007,1704.009818,50197.237926,360050157001007
-73.95289470,40.76006947,37654,1007,1,Manhattan,023801,10238011007,5803.582725,162246.465955,360610238011007
-73.95415275,40.75715344,37655,1012,1,Manhattan,023801,10238011012,1662.582461,156394.658293,360610238011012
-74.00377013,40.71232937,37656,4017,1,Manhattan,002900,10029004017,1531.641501,96509.708247,360610029004017
-73.93086649,40.81500429,37657,2031,2,Bronx,006300,20063002031,2201.296674,91629.051355,360050063002031
-73.93052126,40.81678431,37658,2033,2,Bronx,006300,20063002033,948.449183,55618.404710,360050063002033
-73.97530626,40.79947422,37659,1003,1,Manhattan,018700,10187001003,2479.429999,134286.989400,360610187001003
-73.97688210,40.79667668,37660,1004,1,Manhattan,018300,10183001004,2703.810412,338488.641385,360610183001004
-73.97863690,40.71651927,37661,2000,1,Manhattan,001002,10010022000,1422.341632,92708.017250,360610010022000
-73.97806676,40.71614979,37662,2004,1,Manhattan,001002,10010022004,937.076841,51369.463549,360610010022004
-73.93171785,40.86769645,37663,1001,1,Manhattan,028700,10287001001,2384.518656,102257.602809,360610287001001
-73.93256014,40.86609526,37664,1004,1,Manhattan,028700,10287001004,2071.177814,50580.603779,360610287001004
-73.94720897,40.83943879,37665,1001,1,Manhattan,024700,10247001001,4119.240445,262920.635336,360610247001001
-73.94809041,40.83935097,37666,1002,1,Manhattan,024700,10247001002,4169.538709,440771.083769,360610247001002
-73.94438340,40.84860575,37667,1000,1,Manhattan,025500,10255001000,3149.551920,459463.369676,360610255001000
-73.94545547,40.84552992,37668,1002,1,Manhattan,025500,10255001002,6729.074082,485508.103188,360610255001002
-74.08448552,40.57409956,37669,2023,5,Staten Island,011201,50112012023,4462.234727,842331.006555,360850112012023
-74.08356919,40.57313433,37670,2026,5,Staten Island,011201,50112012026,3981.342076,576741.190701,360850112012026
-74.07963586,40.57715605,37671,1025,5,Staten Island,011201,50112011025,4487.068307,676461.806212,360850112011025
-74.07879106,40.57661163,37672,1026,5,Staten Island,011201,50112011026,4619.687407,443570.352165,360850112011026
-73.81657393,40.82290540,37673,1009,2,Bronx,013800,20138001009,5723.350871,366044.846563,360050138001009
-73.81505333,40.82265342,37674,1011,2,Bronx,013800,20138001011,5126.490036,355508.263258,360050138001011
-73.86103229,40.89989248,37675,2001,2,Bronx,045102,20451022001,1861.555103,106623.948743,360050451022001
-73.94610705,40.70961608,37676,1002,3,Brooklyn,050500,30505001002,1478.984644,123427.710840,360470505001002
-73.94598656,40.70889897,37677,1004,3,Brooklyn,050500,30505001004,1442.250950,114445.082002,360470505001004
-73.99441889,40.58488513,37678,2002,3,Brooklyn,031400,30314002002,22151.538983,4928738.239460,360470314002002
-73.99008771,40.58563490,37679,2006,3,Brooklyn,031400,30314002006,4943.065457,218887.485732,360470314002006
-73.82772918,40.64957750,37680,6015,4,Queens,088400,40884006015,2600.719892,294354.588210,360810884006015
-73.85620513,40.65745590,37681,2012,4,Queens,089200,40892002012,4368.828792,338714.548467,360810892002012
-74.09677093,40.64258739,37682,1006,5,Staten Island,008100,50081001006,2624.551822,411449.148699,360850081001006
-74.09564545,40.64126631,37683,2002,5,Staten Island,008100,50081002002,1715.854619,187079.167510,360850081002002
-74.10323065,40.59251307,37684,4015,5,Staten Island,017700,50177004015,2327.904596,284973.052611,360850177004015
-74.10614528,40.59168713,37685,4016,5,Staten Island,017700,50177004016,2968.621240,443690.297123,360850177004016
-73.98930364,40.69783439,37686,1005,3,Brooklyn,001300,30013001005,3045.086570,410871.905249,360470013001005
-73.98790501,40.69775745,37687,1006,3,Brooklyn,001300,30013001006,3682.466219,512694.416615,360470013001006
-74.06342336,40.59227602,37688,2016,5,Staten Island,007400,50074002016,5384.170695,740764.676295,360850074002016
-74.06297974,40.59154471,37689,2019,5,Staten Island,007400,50074002019,5112.399372,463107.587362,360850074002019
-73.99221860,40.71040342,37690,6019,1,Manhattan,000800,10008006019,967.685255,32128.844303,360610008006019
-73.99197608,40.71042219,37691,6020,1,Manhattan,000800,10008006020,903.669481,19314.957113,360610008006020
-73.99075613,40.70990213,37692,2005,1,Manhattan,000600,10006002005,1568.964220,34740.844750,360610006002005
-73.99319699,40.71013886,37693,6018,1,Manhattan,000800,10008006018,1788.248809,195913.937140,360610008006018
-73.99401425,40.70943336,37694,6021,1,Manhattan,000800,10008006021,2379.281505,52728.135549,360610008006021
-73.94647517,40.77190194,37695,5001,1,Manhattan,013600,10136005001,1055.392237,64595.288250,360610136005001
-73.94703208,40.77129228,37696,5002,1,Manhattan,013600,10136005002,963.164476,52328.084226,360610136005002
-73.93043219,40.79686655,37697,1004,1,Manhattan,019200,10192001004,2019.573322,186498.979388,360610192001004
-73.93033202,40.84406507,37698,1013,1,Manhattan,031100,10311001013,2664.513909,47621.039087,360610311001013
-73.92896959,40.84641291,37699,1005,1,Manhattan,031100,10311001005,1161.668764,18877.924324,360610311001005
-73.94022613,40.85309612,37700,2000,1,Manhattan,027500,10275002000,3546.348321,486724.821652,360610275002000
-73.94123443,40.85271620,37701,2001,1,Manhattan,027500,10275002001,1860.175387,45201.507633,360610275002001
-74.01679375,40.70311608,37702,1002,1,Manhattan,031900,10319001002,2852.975030,248456.979441,360610319001002
-74.01600290,40.70375968,37703,1001,1,Manhattan,031900,10319001001,2539.944387,272471.124327,360610319001001
-73.73348469,40.67421214,37704,2012,4,Queens,061602,40616022012,1482.833723,123337.921975,360810616022012
-73.74592360,40.77779010,37705,1000,4,Queens,148300,41483001000,14019.490324,2356866.056240,360811483001000
-73.74585230,40.77167260,37706,2000,4,Queens,148300,41483002000,7189.619945,587785.642048,360811483002000
-73.80764264,40.86485473,37707,1029,2,Bronx,050400,20504001029,9255.089579,4569493.765330,360050504001029
-73.81246055,40.73104199,37708,1001,4,Queens,122702,41227021001,2284.699731,250547.397310,360811227021001
-73.81336429,40.72915740,37709,2001,4,Queens,122702,41227022001,4060.040717,781172.520736,360811227022001
-73.72436606,40.73759710,37710,2004,4,Queens,157102,41571022004,3355.112807,402962.495101,360811571022004
-73.72312124,40.73512611,37711,2007,4,Queens,157102,41571022007,1999.618081,100694.896116,360811571022007
-73.76046932,40.75646258,37712,1009,4,Queens,138501,41385011009,8719.682816,1285306.492010,360811385011009
-73.75742518,40.75228929,37713,3002,4,Queens,138501,41385013002,3405.692580,702621.231297,360811385013002
-73.75510497,40.76384790,37714,1002,4,Queens,138502,41385021002,4525.501358,981282.592478,360811385021002
-73.75721794,40.76312679,37715,1004,4,Queens,138502,41385021004,2766.686785,75500.919815,360811385021004
-73.79878787,40.58953223,37716,3012,4,Queens,095400,40954003012,955.872598,55937.558887,360810954003012
-73.79808010,40.58985285,37717,3013,4,Queens,095400,40954003013,678.698765,27196.173973,360810954003013
-73.81921271,40.58768004,37718,1001,4,Queens,094201,40942011001,596.435716,16389.498790,360810942011001
-73.81809435,40.58834359,37719,2013,4,Queens,094202,40942022013,1899.192116,109576.924554,360810942022013
-74.15009579,40.60100547,37720,2010,5,Staten Island,027301,50273012010,12157.342778,6219623.734630,360850273012010
-74.14563892,40.60412668,37721,2026,5,Staten Island,027301,50273012026,4851.285324,741665.111555,360850273012026
-74.14388412,40.60182145,37722,2031,5,Staten Island,027301,50273012031,3133.156816,607639.772658,360850273012031
-74.15000836,40.60543327,37723,2011,5,Staten Island,027301,50273012011,2748.500138,324414.195569,360850273012011
-73.76594944,40.60211106,37724,3010,4,Queens,100802,41008023010,1474.914941,122214.542104,360811008023010
-73.76682040,40.60188577,37725,3011,4,Queens,100802,41008023011,1596.347595,136097.384959,360811008023011
-73.76723067,40.60320154,37726,4009,4,Queens,100802,41008024009,2538.263988,285843.448146,360811008024009
-73.76668960,40.60279558,37727,4010,4,Queens,100802,41008024010,741.071973,29972.225377,360811008024010
-73.92779795,40.58502856,37728,1008,3,Brooklyn,066600,30666001008,888.391013,15378.295637,360470666001008
-73.92751375,40.58552257,37729,2035,3,Brooklyn,062800,30628002035,2500.649839,205313.755626,360470628002035
-73.96288446,40.72064812,37730,1000,3,Brooklyn,055500,30555001000,1821.677158,165297.891884,360470555001000
-73.96234719,40.72131622,37731,1000,3,Brooklyn,055700,30557001000,2075.976778,206713.505194,360470557001000
-73.94015870,40.85501166,37732,1000,1,Manhattan,027500,10275001000,8650.246851,698862.681094,360610275001000
-73.94093162,40.85480079,37733,1007,1,Manhattan,027500,10275001007,8351.616859,478431.227817,360610275001007
-74.01501102,40.70797480,37734,1016,1,Manhattan,001300,10013001016,1170.393506,84945.374324,360610013001016
